entire,campus,number,class_,seperate,major,class_name,prof,time,place
간호대학,서울,NRSG217,00,전공선택,간호학과,간호학개론,송준아,1(1),화(7) 우정간호학관 401호
간호대학,서울,NRSG220,00,전공선택,간호학과,"건강과식이(영강) 10:00~12:00
*신임교수님 강의예정",김경해,2(2),화(1-2) 우정간호학관 101호
간호대학,서울,NRSG233,00,전공선택,간호학과,간호정보학및실습 10시 강의 시작,강지원,2(2),금(1-2) 우정간호학관 101호
간호대학,서울,NRSG234,00,전공선택,간호학과,간호연구방법론 화 14:45~16:05 / 목 5-6교시,정지연,2(2),화(6) 우정간호학관 401호 목(5-6) 우정간호학관 401호
간호대학,서울,NRSG241,00,전공선택,간호학과,기초간호과학II,서은혜,2(2),수(1-2) 우정간호학관 101호
간호대학,서울,NRSG243,00,전공선택,간호학과,기초간호과학III,서은혜,3(3),화(5-6) 우정간호학관 101호
간호대학,서울,NRSG245,00,전공선택,간호학과,병원미생물학,이창규,1(1),화(4) 우정간호학관 101호
간호대학,서울,NRSG251,01,전공선택,간호학과,기초간호과학실습II,한아영,1(2),수(3-4) 우정간호학관 101호
간호대학,서울,NRSG251,02,전공선택,간호학과,기초간호과학실습II,한아영,1(2),수(5-6) 우정간호학관 101호
간호대학,서울,NRSG251,03,전공선택,간호학과,기초간호과학실습II,한아영,1(2),수(7-8) 우정간호학관 101호
간호대학,서울,NRSG253,00,전공선택,간호학과,간호통계,서문경애,2(2),목(1-2) 우정간호학관 101호
세계의문화,서울,GEFC076,00,교양,교양교육원,유라시아한인문화탐방,김진규,3(3),화(5) 교양관 202호 목(5) 교양관 202호
선택교양,서울,CHIN105,00,교양,중어중문학과,중국문학산책,안예선,3(3),화(7-8) 서관 215호 목(7-8) 서관 215호
사회의이해,서울,GESO068,00,교양,교양교육원,현대식품생산과소비의사회학,김철규,3(3),화(2) 교양관 309호 목(2) 교양관 309호
문학과예술,서울,GELA050,00,교양,교양교육원,한국현대시산책,고형진,3(3),화(6) 교육관 204호 목(6) 교육관 204호
글쓰기,서울,GEWR001,01,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),김연수,2(3),월(1) 교양관 303호 수(1) 교양관 303호
간호대학,서울,NRSG261,00,전공필수,간호학과,기본간호학I,장성옥,2(2),목(3-4) 우정간호학관 101호
간호대학,서울,NRSG265,01,전공선택,간호학과,기본간호학실습I,장성옥,1(2),목(5-6) 우정간호학관 101호
간호대학,서울,NRSG265,02,전공선택,간호학과,기본간호학실습I,박원희,1(2),금(3-4) 우정간호학관 101호
간호대학,서울,NRSG265,03,전공선택,간호학과,기본간호학실습I,박원희,1(2),금(6-7) 우정간호학관 101호
간호대학,서울,NRSG272,00,전공필수,간호학과,성인간호학I 금 9:30~10:55 / 13:00~14:25,박수경 김경해,3(3),금(1) 우정간호학관 201호 금(4-5) 우정간호학관 201호
간호대학,서울,NRSG274,00,전공선택,간호학과,성인간호학II 화 14:00~17:20,박수경 정선영,3(3),화(5) 우정간호학관 201호 화(6) 우정간호학관 201호
간호대학,서울,NRSG275,00,전공선택,간호학과,성인간호학III 수 13:00~16:10,김성렬 정선영,3(3),수(4-5) 우정간호학관 201호 수(6) 우정간호학관 201호
간호대학,서울,NRSG286,01,전공선택,간호학과,성인간호학실습II,김성렬,2(6),
간호대학,서울,NRSG286,02,전공선택,간호학과,성인간호학실습II,박수경 김경해,2(6),미정
간호대학,서울,NRSG286,03,전공선택,간호학과,성인간호학실습II,정선영,2(6),
세계의문화,서울,GEFC091,00,교양,교양교육원,종교와영화,박종천,3(3),월(2) 교양관 602호 수(2) 교양관 602호
세계의문화,서울,GEFC098,00,교양,교양교육원,동아시아의공연예술과실크로드의문화교류,전경욱,3(3),화(6) 교양관 210호 목(6) 교양관 210호
세계의문화,서울,GEFC099,00,교양,교양교육원,일본의문화콘텐츠와전통문화,엄인경,3(3),화(1) 교양관 202호 목(1) 교양관 202호
세계의문화,서울,GEFC100,00,교양,교양교육원,번역을통해본근대동아시아문화의형성,김효순,3(3),화(6) 교양관 204호 목(6) 교양관 204호
선택교양,서울,CHIN120,00,교양,중어중문학과,중국어번역연습,김영민,3(3),월(7-8) 서관 225호 수(7-8) 서관 225호
선택교양,서울,COSE157,00,교양,컴퓨터학과,3D콘텐츠 이론 및 활용,유길상,3(4),월(2-3) 정보통신관 B101호 수(2) 정보통신관 B101호
선택교양,서울,ECON110,01,교양,경제학과,경제학개론,최성환,3(3),금(1-2) 정경관 205호
선택교양,서울,ECON110,02,교양,경제학과,경제학개론,최성환,3(3),금(5-6) 정경관 101호
선택교양,서울,EGRN203,00,교양,공과대학,과학기술과지식재산,함병현,3(3),금(1-2) 공학관 164호
선택교양,서울,ENGL101,00,교양,영어영문학과,영미단편강독,김동욱,3(3),화(6) 교양관 606호 목(6) 교양관 606호
선택교양,서울,FRAN133,00,교양,불어불문학과,프랑스문화탐색,조주은,3(3),월(3-4) 국제관 322호 수(3-4) 국제관 322호
선택교양,서울,FRAN134,00,교양,불어불문학과,프랑스문학탐색,유재화,3(3),화(6) 국제관423 목(6) 국제관423
선택교양,서울,FRAN135,00,교양,불어불문학과,프랑스역사와사회탐색,유재화,3(3),화(5) 법학관구관 206호 목(5) 법학관구관 206호
사회의이해,서울,GESO101,00,교양,교양교육원,범죄와사회  ,홍영기,3(3),월(6) 법학관신관 501호 수(6) 법학관신관 501호
사회의이해,서울,GESO108,00,교양,교양교육원,일본과동아시아,서승원,3(3),월(6) 교양관 404호 수(6) 교양관 404호
사회의이해,서울,GESO120,00,교양,교양교육원,동아시아공동체,박홍규,3(3),월(6) 교양관 311호 수(6) 교양관 311호
사회의이해,서울,GESO143,00,교양,교양교육원,중국의대외정책과동아시아국제관계,이정남,3(3),화(5) 교양관 605호 목(5) 교양관 605호
사회의이해,서울,GESO146,00,교양,교양교육원,글로벌시대와‘세계시민’의로고스,김은기,3(3),금(1-2) 교양관 204호
사회의이해,서울,GESO153,00,교양,교양교육원,스트레스관리와감정조절(영강),정지선,3(3),월(5) 교양관 204호 수(5) 교양관 204호
사회의이해,서울,GESO155,00,교양,교양교육원,사랑의심리학,고영건,3(3),월(5) 교양관 602호 수(5) 교양관 602호
문학과예술,서울,GELA061,00,교양,교양교육원,중남미문학의이해,송상기,3(3),화(2) 교양관 311호 목(2) 교양관 311호
문학과예술,서울,GELA077,00,교양,교양교육원,어떻게영화를읽을것인가,편장완,3(3),금(5-6) 본교대강당101
문학과예술,서울,GELA107,00,교양,교양교육원,한국고전문학과배경사상,장효현,3(3),월(2) 교양관 209호 수(2) 교양관 209호
문학과예술,서울,GELA131,00,교양,교양교육원,한국의젊은시인들,오형엽,3(3),화(2) 교양관 210호 목(2) 교양관 210호
문학과예술,서울,GELA132,00,교양,교양교육원,현대음악의이해,류경선,3(3),월(5) 교양관 606호 수(5) 교양관 606호
문학과예술,서울,GELA133,00,교양,교양교육원,"한시,영화와엮어읽기  ",임준철,3(3),화(2) 교양관 304호 목(2) 교양관 304호
문학과예술,서울,GELA134,00,교양,교양교육원,클래식음악의이해와감상,류경선,3(3),월(1) 교양관 606호 수(1) 교양관 606호
문학과예술,서울,GELA138,00,교양,교양교육원,사진과탈근대사회,김승현,3(3),월(5) 교양관 304호 수(5) 교양관 304호
문학과예술,서울,GELA140,00,교양,교양교육원,동서양의사랑시,김재혁 손주경장성현 김종훈,3(3),월(6) 교양관 602호 수(6) 교양관 602호
글쓰기,서울,GEWR001,02,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),황정현,2(3),월(2) 교양관 303호 수(2) 교양관 303호
글쓰기,서울,GEWR001,03,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),김혜진,2(3),월(2) 교양관 305호 수(2) 교양관 305호
글쓰기,서울,GEWR001,04,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),김연수,2(3),월(3-4) 교양관 303호 수(3-4) 교양관 303호
글쓰기,서울,GEWR001,05,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),김동희,2(3),월(5) 교양관 303호 수(5) 교양관 303호
글쓰기,서울,GEWR001,06,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),정경미,2(3),월(6) 교양관 303호 수(6) 교양관 303호
글쓰기,서울,GEWR001,07,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),류경동,2(3),화(1) 교양관 303호 목(1) 교양관 303호
글쓰기,서울,GEWR001,08,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),류경동,2(3),화(2) 교양관 405호 목(2) 교양관 405호
글쓰기,서울,GEWR001,09,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),조은숙,2(3),화(2) 교양관 306호 목(2) 교양관 306호
글쓰기,서울,GEWR001,10,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),정경미,2(3),화(3-4) 교양관 303호 목(3-4) 교양관 303호
간호대학,서울,NRSG317,00,전공선택,간호학과,간호전문직과윤리 화 13:00~14:30 / 금 9:00~11:45,박진경,2(2),화(4-5) 우정간호학관 401호 금(1-2) 우정간호학관 401호
간호대학,서울,NRSG341,00,전공필수,간호학과,아동간호학I 수 9:30~11:45 / 목 11:10~12:00,오원옥,3(3),수(1-2) 우정간호학관 201호 목(3) 우정간호학관 201호
간호대학,서울,NRSG361,00,전공필수,간호학과,모성간호학I 화10:00~12:10 / 목 10:00~10:55,박영주,3(3),화(2-3) 우정간호학관 201호 목(2) 우정간호학관 201호
간호대학,서울,NRSG380,00,전공선택,간호학과,노인간호학 목 14:00~16:10,송준아,2(2),목(5-6) 우정간호학관 201호
간호대학,서울,NRSG425,01,전공선택,간호학과,간호학실습입문,박수경,2(6),
간호대학,서울,NRSG425,02,전공선택,간호학과,간호학실습입문,천홍진,2(6),월(4-8) 
간호대학,서울,NRSG425,03,전공선택,간호학과,간호학실습입문,김경해,2(6),미정
간호대학,서울,NRSG435,01,전공선택,간호학과,아동간호학실습,오원옥,3(9),
간호대학,서울,NRSG435,02,전공선택,간호학과,아동간호학실습,박일태,3(9),월(1-7) 
간호대학,서울,NRSG435,03,전공선택,간호학과,아동간호학실습,박일태,3(9),목(7-8) 금(3-8) 
과학과기술,서울,GEST015,00,교양,교양교육원,"생명의이해 일반생물학을 수강하는 학과 제외, 생명과학대학(식품자원경제학과 제외)/보건과학대학(보건행정 제외)/의과대학/간호대학 수강 불가(단, 재수강 학생은 제외)",신정섭 박세호,3(3),화(2) 교양관 202호 목(2) 교양관 202호
선택교양,서울,FRAN136,00,교양,불어불문학과,프랑스공연예술탐색,송태효,3(3),화(3-4) 법학관구관 206호 목(3-4) 법학관구관 206호
선택교양,서울,FRAN137,00,교양,불어불문학과,프랑스영화탐색,송태효,3(3),화(2) 법학관구관 B102호 목(2) 법학관구관 B102호
선택교양,서울,GEOG101,00,교양,지리교육과,도시와국토,손승호,2(2),목(3-4) 교육관 204호
선택교양,서울,GERM137,00,교양,독어독문학과,독일문학의탐색,송용구,3(3),월(6) 교양관 605호 수(6) 교양관 605호
선택교양,서울,GERM138,00,교양,독어독문학과,독일여성문학,송민정,3(3),월(2) 국제관423 금(2) 국제관423
선택교양,서울,GERM139,00,교양,독어독문학과,독일예술의이해,전휘원,3(3),화(6) 교양관 605호 목(6) 교양관 605호
선택교양,서울,GERM140,01,교양,독어독문학과,독일연극의이해,전휘원,2(2),화(7-8) 교양관 201호
선택교양,서울,GERM140,02,교양,독어독문학과,독일연극의이해,이경미,2(2),수(3-4) 교양관 606호
선택교양,서울,GERM141,00,교양,독어독문학과,독일문화와종교,송용구,3(3),월(3-4) 교양관 605호 수(3-4) 교양관 605호
글쓰기,서울,GEWR001,11,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),박주원,2(3),화(5) 교양관 303호 목(5) 교양관 303호
글쓰기,서울,GEWR001,12,교양,교양교육원,글쓰기 2020학번 문과대(어문계열),류경동,2(3),화(6) 교양관 303호 목(6) 교양관 303호
글쓰기,서울,GEWR001,13,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김종석,2(3),월(1) 교양관 305호 수(1) 교양관 305호
글쓰기,서울,GEWR001,14,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(1) 교양관 306호 수(1) 교양관 306호
글쓰기,서울,GEWR001,15,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영애,2(3),월(1) 교양관 309호 수(1) 교양관 309호
글쓰기,서울,GEWR001,16,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",조은숙,2(3),화(1) 교양관 111호 목(1) 교양관 111호
글쓰기,서울,GEWR001,17,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",강혜정,2(3),월(2) 교양관 306호 수(2) 교양관 306호
글쓰기,서울,GEWR001,18,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영애,2(3),월(2) 교양관 405호 수(2) 교양관 405호
글쓰기,서울,GEWR001,19,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김연수,2(3),월(2) 교양관 310호 수(2) 교양관 310호
글쓰기,서울,GEWR001,20,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김종석,2(3),월(3-4) 교양관 305호 수(3-4) 교양관 305호
간호대학,서울,NRSG441,00,전공선택,간호학과,정신간호학II 화 9:00~12:05 / 수 9:00~12:05,한금선,3(3),화(1-2) 우정간호학관 401호 수(1-2) 우정간호학관 401호
간호대학,서울,NRSG445,01,전공선택,간호학과,모성간호학실습,박영주,3(9),
간호대학,서울,NRSG445,02,전공선택,간호학과,모성간호학실습,신현정,3(9),
간호대학,서울,NRSG445,03,전공선택,간호학과,모성간호학실습,신현정,3(9),미정
간호대학,서울,NRSG465,00,전공선택,간호학과,지역사회간호학Ⅰ 수 13:00~16:40 / 목 9:00~11:45,추진아,3(3),수(4-6) 우정간호학관 401호 목(1-2) 우정간호학관 401호
과학과기술,서울,GEST024,00,교양,교양교육원,생물학적인간  ,나흥식,3(3),월(1) 본교대강당103 수(1) 본교대강당103
과학과기술,서울,GEST028,00,교양,교양교육원,환경과사회,김지형,3(3),월(3-4) 교양관 207호 수(3-4) 교양관 207호
과학과기술,서울,GEST029,00,교양,교양교육원,자연재해의이해,유철상,3(3),화(6) 교양관 602호 목(6) 교양관 602호
과학과기술,서울,GEST030,00,교양,교양교육원,바이오산업과생명공학기술(영강),김승욱,3(3),월(5) 교양관 605호 수(5) 교양관 605호
과학과기술,서울,GEST045,00,교양,교양교육원,인간과식량,서용원,3(3),화(1) 교양관 105호 목(1) 교양관 105호
과학과기술,서울,GEST065,00,교양,교양교육원,性의과학적이해,고용,3(3),월(5) 교양관 209호 수(5) 교양관 209호
과학과기술,서울,GEST071,00,교양,교양교육원,생활속의생물학,정남현,3(3),월(2) 교양관 309호 수(2) 교양관 309호
과학과기술,서울,GEST078,00,교양,교양교육원,곰팡이와인간,신현동,3(3),월(6) 교양관 204호 수(6) 교양관 204호
과학과기술,서울,GEST083,00,교양,교양교육원,생명과유전의이해,홍기창,3(3),화(6) 교양관 105호 목(6) 교양관 105호
선택교양,서울,GERM142,00,교양,독어독문학과,독일예술과신화,이경미,3(3),월(5) 교양관 110호 금(5) 교양관 110호
선택교양,서울,GERM143,00,교양,독어독문학과,독일도시와문학,안철택,3(3),화(5) 법학관구관 207호 목(5) 법학관구관 207호
선택교양,서울,GERM144,00,교양,독어독문학과,독일소설과사회,송민정,3(3),월(3-4) 교양관 311호 수(3-4) 교양관 311호
선택교양,서울,HANM110,01,교양,한문학과,동양의지혜,김진경,3(3),화(6) 국제관 322호 목(6) 국제관 322호
선택교양,서울,HANM110,02,교양,한문학과,동양의지혜,김윤섭,3(3),월(3-4) 법학관구관 207호 수(3-4) 법학관구관 207호
선택교양,서울,HANM120,01,교양,한문학과,생활한자,권혁명,3(3),수(6) 교육관 102호 금(6) 교육관 102호
선택교양,서울,HANM120,02,교양,한문학과,생활한자,박종우,3(3),월(2) 법학도서관 B101호 수(2) 법학도서관 B101호
선택교양,서울,HANM120,03,교양,한문학과,생활한자,박황희,3(3),월(3-4) 현차관 B206호 수(3-4) 현차관 B206호
선택교양,서울,HANM120,04,교양,한문학과,생활한자,김광섭,3(3),월(5) 법학관구관 B104호 수(5) 법학관구관 B104호
선택교양,서울,HANM120,05,교양,한문학과,생활한자,김광섭,3(3),월(6) 법학관신관 101호 수(6) 법학관신관 101호
글쓰기,서울,GEWR001,21,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(3-4) 교양관 306호 수(3-4) 교양관 306호
글쓰기,서울,GEWR001,22,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김혜진,2(3),월(3-4) 교양관 309호 수(3-4) 교양관 309호
글쓰기,서울,GEWR001,23,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",강혜정,2(3),월(3-4) 교양관 310호 수(3-4) 교양관 310호
글쓰기,서울,GEWR001,24,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",박보현,2(3),월(3-4) 교양관 403호 수(3-4) 교양관 403호
글쓰기,서울,GEWR001,25,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김종석,2(3),월(5) 교양관 306호 수(5) 교양관 306호
글쓰기,서울,GEWR001,26,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(5) 교양관 309호 수(5) 교양관 309호
글쓰기,서울,GEWR001,27,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김종석,2(3),월(6) 교양관 305호 수(6) 교양관 305호
글쓰기,서울,GEWR001,28,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",박보현,2(3),월(6) 교양관 306호 수(6) 교양관 306호
글쓰기,서울,GEWR001,29,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김현주,2(3),월(6) 교양관 309호 수(6) 교양관 309호
글쓰기,서울,GEWR001,30,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김연수,2(3),월(6) 교양관 310호 수(6) 교양관 310호
전공관련교양,서울,ARCH203,00,교양,공과대학,건축학개론(영강) (남정민 교수) *건축학과만 수강* ,남정민,3(3),수(5-6) 창의관 117호
정량적사고,서울,GEQR067,00,교양,교양교육원,하이퍼텍스트와계산가능성,박성빈,3(3),화(2) 법학관신관 501호 목(2) 법학관신관 501호
역사의탐구,서울,GEHI016,00,교양,교양교육원,인물로본일본의역사,조명철,3(3),화(2) 교양관 605호 목(2) 교양관 605호
윤리와사상,서울,GECE010,00,교양,교양교육원,철학의이해,임홍빈,3(3),화(1) 본교대강당101 목(1) 본교대강당101
전공관련교양(제2외국어),서울,IFLS125,01,교양,교양교육원,교양중국어초급(외국어강의),최신혜,3(5),화(2) 교양관 315호 수(3-4) 서관 223호
전공관련교양(전공외국어),서울,IFLS250,01,교양,교양교육원,전공중국어Ⅰ(외국어강의),최신혜,3(3),월(6) 서관 316B호 수(6) 서관 316B호
자유정의진리,서울,GELI001,1A,교양,교양교육원,자유정의진리Ⅰ  ,정상원,3(3),월(1)  수(1)
과학과기술,서울,GEST087,00,교양,교양교육원,생명공학에서바라본인체의신비(영강),김익환,3(3),화(1) 교양관 306호 목(1) 교양관 306호
과학과기술,서울,GEST090,00,교양,교양교육원,미생물과건강,김세헌,3(3),월(5) 교양관 207호 수(5) 교양관 207호
과학과기술,서울,GEST133,00,교양,교양교육원,식품과건강,장효일,3(3),화(2) 교양관 209호 목(2) 교양관 209호
과학과기술,서울,GEST138,00,교양,교양교육원,인간과동물,손용석,3(3),수(6-8) 교양관 210호
선택교양,서울,HANM120,06,교양,한문학과,생활한자,김광년,3(3),월(7-8) 법학관구관 207호 수(7-8) 법학관구관 207호
선택교양,서울,HANM120,07,교양,한문학과,생활한자,양승이,3(3),화(1) 법학관구관 206호 목(1) 법학관구관 206호
선택교양,서울,HANM120,08,교양,한문학과,생활한자,구순옥,3(3),화(2) 교양관 201호 목(2) 교양관 201호
선택교양,서울,HANM120,09,교양,한문학과,생활한자,성민경,3(3),화(3-4) 국제관423 목(3-4) 국제관423
선택교양,서울,HANM120,10,교양,한문학과,생활한자,구순옥,3(3),화(7-8) 서관 132호 목(7-8) 서관 132호
선택교양,서울,HANM120,11,교양,한문학과,생활한자,노요한,3(3),화(6) 법학관구관 207호 목(6) 법학관구관 207호
선택교양,서울,HANM133,01,교양,한문학과,교양한문Ⅰ,김재욱,3(3),화(3-4) 법학관구관 207호 목(3-4) 법학관구관 207호
선택교양,서울,HANM133,02,교양,한문학과,교양한문Ⅰ,안득용,3(3),월(1) 법학관구관 207호 수(1) 법학관구관 207호
선택교양,서울,HEED101,01,교양,가정교육과,청년발달과자기이해 [1전공 가정교육과 학생은 수강불가],김미진,3(3),월(2) 교양관 311호 수(2) 교양관 311호
글쓰기,서울,GEWR001,31,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김동희,2(3),월(6) 교양관 403호 수(6) 교양관 403호
글쓰기,서울,GEWR001,32,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",황정현,2(3),월(7-8) 교양관 403호 수(7-8) 교양관 403호
글쓰기,서울,GEWR001,33,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김현주,2(3),월(7-8) 교양관 406호 수(7-8) 교양관 406호
글쓰기,서울,GEWR001,34,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(7-8) 교양관 309호 수(7-8) 교양관 309호
글쓰기,서울,GEWR001,35,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",정경미,2(3),월(7-8) 교양관 412호 수(7-8) 교양관 412호
글쓰기,서울,GEWR001,36,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김희진,2(3),화(1) 교양관 403호 목(1) 교양관 403호
글쓰기,서울,GEWR001,37,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영애,2(3),화(1) 교양관 309호 목(1) 교양관 309호
글쓰기,서울,GEWR001,38,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영애,2(3),화(2) 교양관 403호 목(2) 교양관 403호
글쓰기,서울,GEWR001,39,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김희진,2(3),화(3-4) 교양관 306호 목(3-4) 교양관 306호
글쓰기,서울,GEWR001,40,교양,교양교육원,"글쓰기 2020학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",강혜정,2(3),화(3-4) 교양관 309호 목(3-4) 교양관 309호
전공관련교양,서울,ARDE113,00,교양,디자인조형학부,미술과문화,조은정,3(3),금(5-6) 교양관 111호
전공관련교양,서울,ARDE125,00,교양,디자인조형학부,현대아시아미술개론,조은정,3(3),월(1-2) 교양관 403호
전공관련교양,서울,ARDE158,00,교양,디자인조형학부,디자인론,최재희,3(3),화(2) 미디어관 309호 목(2) 미디어관 309호
전공관련교양,서울,ARDE162,00,교양,디자인조형학부,서양미술사,조은정,3(3),금(1-2) 교양관 111호
전공관련교양,서울,ARDE183,00,교양,디자인조형학부,한국미술감상과비평,송희경,3(3),월(1-2) 국제관 332호
전공관련교양,서울,BUSS152,01,교양,경영학과,회계학원리  ,김진배,3(3),월(5) L-P 208호 수(5) L-P 208호
전공관련교양,서울,BUSS152,02,교양,경영학과,회계학원리(영강),정석우,3(3),화(5) 현차관 301호 목(5) 현차관 301호
전공관련교양,서울,BUSS152,03,교양,경영학과,회계학원리(영강)  ,유용근,3(3),월(5) L-P 107호 수(5) L-P 107호
전공관련교양,서울,BUSS152,04,교양,경영학과,회계학원리(영강),배진한,3(3),월(2) L-P 530호 수(2) L-P 530호
정량적사고,서울,GEQR070,00,교양,교양교육원,수리소프트웨어의활용(영강),김홍중,3(3),화(1) 교양관 304호 목(1) 교양관 304호
정량적사고,서울,GEQR074,00,교양,교양교육원,서양음악의과학적이해(영강),정재호,3(3),월(5) 교양관 311호 수(5) 교양관 311호
역사의탐구,서울,GEHI041,00,교양,교양교육원,환경문명사,서태열,3(3),월(6) 교육관 203호 수(6) 교육관 203호
역사의탐구,서울,GEHI051,00,교양,교양교육원,라틴아메리카의생성과확장,이재학,3(3),화(6) 교양관 304호 목(6) 교양관 304호
역사의탐구,서울,GEHI079,00,교양,교양교육원,역사는어떻게서술되는가?,송완범,3(3),화(2) 교양관 606호 목(2) 교양관 606호
역사의탐구,서울,GEHI086,00,교양,교양교육원,근대조선과세계-‘변방’에서‘중심’으로  ,최덕수,3(3),화(7-8) 교양관 110호 목
역사의탐구,서울,GEHI087,00,교양,교양교육원,대한민국헌법사,장영수,3(3),화(6) 법학관신관 101호 목(6) 법학관신관 101호
역사의탐구,서울,GEHI089,00,교양,교양교육원,도시로보는중국사,윤형진,3(3),화(2) 교양관 602호 목(2) 교양관 602호
역사의탐구,서울,GEHI092,00,교양,교양교육원,한국문화론의재검토,김문용,3(3),화(6) 교양관 403호 목(6) 교양관 403호
윤리와사상,서울,GECE013,00,교양,교양교육원,"철학에로의초대:초월,신,자아,인식",김창래,3(3),월(6) 본교대강당101 수(6) 본교대강당101
윤리와사상,서울,GECE025,00,교양,교양교육원,정의론과시민윤리 강의실: 대강당 김양현홀,손병석,3(3),화(6) 본교대강당101 목(6) 본교대강당101
윤리와사상,서울,GECE097,00,교양,교양교육원,스포츠와윤리 체육특기자만 수강가능,이천희,3(3),월(1-2) 교육관 301호
윤리와사상,서울,GECE102,00,교양,교양교육원,도덕철학의문제들  ,성창원,3(3),월(2) 교양관 411호 수(2) 교양관 411호
윤리와사상,서울,GECE106,00,교양,교양교육원,감정과삶  ,최기홍,3(3),
윤리와사상,서울,GECE108,01,교양,교양교육원,라이프아카데미Ⅰ 프로그램 선발자만 수강가능(강의실: SK미래관),장미정 김혜령,3(6),금(1-5)  금
윤리와사상,서울,GECE108,02,교양,교양교육원,라이프아카데미Ⅰ 프로그램 선발자만 수강가능(강의실: SK미래관),장미정 김혜령,3(6),금(1-5)  미정
전공관련교양(제2외국어),서울,IFLS125,02,교양,교양교육원,교양중국어초급(외국어강의),김윤수,3(5),월(3-4) 서관 223호 화(2) 법학도서관 B101호
전공관련교양(제2외국어),서울,IFLS125,03,교양,교양교육원,교양중국어초급(외국어강의),손유디,3(5),화(1) 국제관 318호 수(3-4) 국제관 318호
